régionCNC,N° auto,nom,région administrative,adresse,code INSEE,commune,population de la commune,DEP,N°UU,unité urbaine,population unité urbaine,situation géographique,écrans,fauteuils,semaines d'activité,séances,entrées 2022,entrées 2021,évolution entrées,tranche d'entrées,programmateur,AE,catégorie Art et Essai,label Art et Essai,genre,multiplexe,zone de la commune,nombre de films programmés,nombre de films inédits,nombre de films en semaine 1,PdM en entrées des films français,PdM en entrées des films américains,PdM en entrées des films européens,PdM en entrées des autres films,films Art et Essai,PdM en entrées des films Art et Essai,latitude,longitude,geolocalisation
1,1392,L'ARCHIPEL,ILE-DE-FRANCE,17 BD DE STRASBOURG,75110,Paris 10e Arrondissement,83873,75,851,Paris,10949158,01-Paris,2,204,50,3292,34016,16679,103.9450806,De 30 à 40 000 entrées,,,A,RDJPPR,FIXE,,C,328,113,1,52.5831493,13.8225256,18.02516228,15.56916282,279,92.69557652,48.870455,2.35466,"48.870455, 2.35466"
1,1791,LUMINOR HOTEL DE VILLE,ILE-DE-FRANCE,20 RUE DU TEMPLE,75104,Paris 4e Arrondissement,29326,75,851,Paris,10949158,01-Paris,2,238,53,3746,74147,37359,98.4715865,De 50 à 80 000 entrées,,,A,RDJPPR,FIXE,,C,283,144,38,55.90093281,8.630003542,19.58908962,15.87997402,213,84.99970481,48.858689,2.353591,"48.858689, 2.353591"
1,4713,BORIS VIAN GRANDE HALLE,ILE-DE-FRANCE,211 AV JEAN JAURES,75119,Paris 19e Arrondissement,184156,75,851,Paris,10949158,01-Paris,1,287,5,25,9690,,,De 5 à 10 000 entrées,,,NON,,FIXE,,C,24,0,0,35.65127141,45.96782564,18.38090296,0,23,96.29475869,48.888947,2.392436,"48.888947, 2.392436"
1,5841,MK2 BASTILLE COTE FAUBOURG SAINT-ANTOINE,ILE-DE-FRANCE,5 RUE DU FAUBOURG ST ANTOINE,75111,Paris 11e Arrondissement,145124,75,851,Paris,10949158,01-Paris,3,423,53,5964,137679,85778,60.5061904,De 100 à 150 000 entrées,MK2,,A,RD,FIXE,,C,98,77,58,64.32353518,9.279556069,8.367289129,18.02961962,86,94.73194895,48.853157,2.370719,"48.853157, 2.370719"
1,5852,MAJESTIC BASTILLE,ILE-DE-FRANCE,4 BD RICHARD LENOIR,75111,Paris 11e Arrondissement,145124,75,851,Paris,10949158,01-Paris,2,356,53,3980,83619,53823,55.35923304,De 80 à 100 000 entrées,,,A,RDJP,FIXE,,C,179,111,56,61.94239959,12.96267597,13.98940979,11.10551466,137,88.9706832,48.860238,2.37214,"48.860238, 2.37214"
1,6531,UGC LYON BASTILLE,ILE-DE-FRANCE,12 RUE DE LYON,75112,Paris 12e Arrondissement,141275,75,851,Paris,10949158,01-Paris,7,1273,53,12127,200980,136006,47.77289237,De 200 à 300 000 entrées,UGC,,NON,,FIXE,,C,175,126,117,45.27515176,40.98367997,11.65737884,2.083789432,52,6.62055926,48.847502,2.371855,"48.847502, 2.371855"
1,7231,CHAPLIN SAINT LAMBERT,ILE-DE-FRANCE,6 RUE PECLET,75115,Paris 15e Arrondissement,231186,75,851,Paris,10949158,01-Paris,3,363,52,5329,67653,41308,63.77699235,De 50 à 80 000 entrées,,,A,JPPR,FIXE,,C,395,242,3,62.23570667,12.96627359,15.5241173,9.273902431,302,67.33764225,48.843204,2.298558,"48.843204, 2.298558"
1,8161,CHAPLIN DENFERT,ILE-DE-FRANCE,24 PLACE DENFERT ROCHEREAU,75114,Paris 14e Arrondissement,134926,75,851,Paris,10949158,01-Paris,1,133,53,1840,29406,17940,63.91304348,De 20 à 30 000 entrées,,,A,JP,FIXE,,C,247,126,2,64.12760963,14.39171627,14.43783013,7.042843967,189,70.28590593,48.833879,2.330976,"48.833879, 2.330976"
1,8341,NOUVEL ODEON,ILE-DE-FRANCE,6 RUE DE L ECOLE DE MEDECINE,75106,Paris 6e Arrondissement,40452,75,851,Paris,10949158,01-Paris,1,119,53,1597,30787,18313,68.11554633,De 30 à 40 000 entrées,,,A,RDPR,FIXE,,C,180,49,1,62.32582538,9.80295728,17.33713649,10.53408085,171,94.45591948,48.850764,2.341747,"48.850764, 2.341747"
1,8422,LE CHAMPO,ILE-DE-FRANCE,51 RUE DES ECOLES,75105,Paris 5e Arrondissement,58050,75,851,Paris,10949158,01-Paris,2,240,53,4172,95673,50555,89.24537632,De 80 à 100 000 entrées,,,A,PR,FIXE,,C,254,12,1,37.02070794,17.74169788,25.03682815,20.20076603,221,82.11730292,48.849983,2.343211,"48.849983, 2.343211"
1,9600,MK2 BIBLIOTHEQUE,ILE-DE-FRANCE,128 A 162 AVENUE DE FRANCE,75113,Paris 13e Arrondissement,179013,75,851,Paris,10949158,01-Paris,16,2952,53,34289,803575,593144,35.4772197,De 700 000 à 1 million d'entrées,MK2,,NON,,FIXE,,C,426,316,294,28.85326587,45.84872188,16.88986308,8.408149171,217,28.86577688,48.833718,2.373922,"48.833718, 2.373922"
1,9950,CGR PARIS LILAS,ILE-DE-FRANCE,PLACE DU MAQUIS DU VERCORS,75120,Paris 20e Arrondissement,193044,75,851,Paris,10949158,01-Paris,7,1394,53,13561,203607,134186,51.73490528,De 200 à 300 000 entrées,CGR,,NON,,FIXE,,C,212,129,121,22.93100579,55.61740814,11.7768668,9.674719268,41,5.280328357,48.852605,2.406733,"48.852605, 2.406733"
2,23323,LE FIGUIER BLANC,ILE-DE-FRANCE,3TER RUE GREGOIRE COLLAS,95018,Argenteuil,109058,95,851,Paris,10949158,03-Grande couronne,3,826,50,3159,46061,29726,54.95189396,De 40 à 50 000 entrées,,,C,JPPR,FIXE,,B,244,174,44,48.13883065,29.54111344,11.86116935,10.45888656,152,41.66783135,48.943679,2.24855,"48.943679, 2.24855"
2,60942,LE FORUM,ILE-DE-FRANCE,PLACE DU FORUM,94004,Boissy-Saint-Léger,17345,94,851,Paris,10949158,02-Petite Couronne,1,114,42,219,5728,2036,181.3359528,De 5 à 10 000 entrées,,,NON,,FIXE,,B,123,95,0,43.48739496,21.19514472,24.46311858,10.85434174,63,65.33613445,48.754035,2.502015,"48.754035, 2.502015"
2,66835,CINEMA LANDOWSKI,ILE-DE-FRANCE,28 AVENUE ANDRE-MORIZET,92012,Boulogne-Billancourt,122162,92,851,Paris,10949158,02-Petite Couronne,1,154,48,1697,41099,23607,74.09666624,De 40 à 50 000 entrées,,,C,RDJPPR,FIXE,,B,188,105,80,57.12281706,7.729745205,15.75722874,19.39020899,170,93.7102777,48.83591,2.239289,"48.83591, 2.239289"
2,68114,LE CINEMA,ILE-DE-FRANCE,10 AVENUE FRANCIS DE PRESSENSE,93013,Le Bourget,15695,93,851,Paris,10949158,02-Petite Couronne,1,83,49,1112,6622,863,667.3232908,De 5 à 10 000 entrées,,,NON,,FIXE,,B,198,169,1,61.87910423,23.2193972,11.48341472,3.418083853,78,54.63882809,48.932361,2.424858,"48.932361, 2.424858"
2,106262,LOUIS JOUVET,ILE-DE-FRANCE,3 PLACE MAURICE BERTEAUX,78146,Chatou,30190,78,851,Paris,10949158,03-Grande couronne,2,459,51,1984,48282,28945,66.8060114,De 40 à 50 000 entrées,,,NON,,FIXE,,B,250,183,67,64.05316895,19.00083478,12.0229457,4.923050579,150,39.35015732,48.886917,2.156299,"48.886917, 2.156299"
2,108774,COSMOS,ILE-DE-FRANCE,22 AV DE LA RESISTANCE,77108,Chelles,54691,77,851,Paris,10949158,03-Grande couronne,2,645,52,3538,63326,36307,74.41815628,De 50 à 80 000 entrées,,,C,JP,FIXE,,B,274,152,32,41.10551728,44.97156309,10.72011547,3.202804172,145,22.09831784,48.877872,2.586341,"48.877872, 2.586341"
2,110761,SALLE ANDRE MALRAUX,ILE-DE-FRANCE,102 AV DU GENERAL DE GAULLE,94021,Chevilly-Larue,20447,94,851,Paris,10949158,02-Petite Couronne,1,405,48,507,14074,8303,69.50499819,De 10 à 20 000 entrées,,,C,,FIXE,,B,180,126,1,52.92555807,22.26374275,14.15085062,10.65984856,110,66.33887305,48.770432,2.350955,"48.770432, 2.350955"
2,112014,SALLE PAUL ELUARD,ILE-DE-FRANCE,4 AV DE VILLENEUVE ST GEORGES,94022,Choisy-le-Roi,46466,94,851,Paris,10949158,02-Petite Couronne,1,181,49,1080,32206,13833,132.820068,De 30 à 40 000 entrées,,,C,JP,FIXE,,B,207,140,1,57.28928102,24.1712033,14.54852638,3.9909893,123,52.50985545,48.766383,2.414699,"48.766383, 2.414699"
2,117051,L'HELIOS,ILE-DE-FRANCE,27 A 39 RUE DU BOURNARD,92025,Colombes,87328,92,851,Paris,10949158,02-Petite Couronne,4,477,53,6560,115506,64655,78.6497564,De 100 à 150 000 entrées,,,C,JPPR,FIXE,,B,244,155,121,46.84972171,38.11502783,10.3729128,4.662337662,153,33.01855288,48.923159,2.255372,"48.923159, 2.255372"
2,140521,ESPACE ERMITAGE,ILE-DE-FRANCE,ALLEE STE THERESE,95199,Domont,15874,95,851,Paris,10949158,03-Grande couronne,1,282,53,1552,25848,15730,64.32294978,De 20 à 30 000 entrées,,,NON,,FIXE,,B,176,138,14,47.38120159,30.931547,16.54594934,5.141302072,74,24.74356291,49.02987,2.333691,"49.02987, 2.333691"
2,142752,ESPACE CULTUREL DU PARC,ILE-DE-FRANCE,PLACE MAURICE NILES,93029,Drancy,71535,93,851,Paris,10949158,02-Petite Couronne,1,329,45,307,12626,3153,300.4440216,De 10 à 20 000 entrées,,,NON,,FIXE,,B,75,60,1,39.70410106,47.79373594,8.634711888,3.867451116,20,13.37601661,48.927466,2.438309,"48.927466, 2.438309"
2,146371,GRENOUILLE,ILE-DE-FRANCE,CENTRE COMMERCIAL DES 7 MARES,78208,Élancourt,26117,78,851,Paris,10949158,03-Grande couronne,3,348,53,3890,73827,40570,81.97436529,De 50 à 80 000 entrées,,,C,JP,FIXE,,B,299,222,98,55.30427746,29.14841374,11.50422724,4.043081559,179,35.80178018,48.766594,1.949214,"48.766594, 1.949214"
2,147071,FRANCAIS,ILE-DE-FRANCE,38 RUE DU GENERAL DE GAULLE,95210,Enghien-les-Bains,11574,95,851,Paris,10949158,03-Grande couronne,5,1222,53,5472,110456,78783,40.20283564,De 100 à 150 000 entrées,UGC,,NON,,FIXE,,B,161,116,85,42.34391318,42.1868047,12.18362621,3.285655905,73,12.10370976,48.970841,2.307185,"48.970841, 2.307185"
2,149335,PIERRE FRESNAY,ILE-DE-FRANCE,3 RUE SAINT FLAIVE,95219,Ermont,29453,95,851,Paris,10949158,03-Grande couronne,1,400,35,154,8627,2957,191.7483936,De 5 à 10 000 entrées,,,NON,,FIXE,,B,125,83,0,60.60978944,19.82499316,7.027618266,12.53759912,55,40.67541701,48.988575,2.259906,"48.988575, 2.259906"
2,152884,CINETAMPES,ILE-DE-FRANCE,PLACE GEOFFROY ST HILAIRE,91223,Étampes,26454,91,91401,Étampes,32227,03-Grande couronne,1,146,50,790,7208,3938,83.03707466,De 5 à 10 000 entrées,,,D,JPPR,FIXE,,C,220,159,5,65.61807709,14.59164082,12.59784375,7.19243834,191,88.39167036,48.434287,2.157598,"48.434287, 2.157598"
2,163962,LE SCARRON,ILE-DE-FRANCE,8 AV. JEANNE ET MAURICE DOLIVET,92032,Fontenay-aux-Roses,25389,92,851,Paris,10949158,02-Petite Couronne,1,198,48,876,22341,13746,62.52728066,De 20 à 30 000 entrées,,,C,,FIXE,,B,180,123,0,59.48926014,19.74224344,10.8973747,9.871121718,118,61.69451074,48.791543,2.289748,"48.791543, 2.289748"
2,202370,0SALLE GEORGES BRASSENS,ILE-DE-FRANCE,SALLE GEORGES BRASSENS,91315,Itteville,6701,91,91402,Ballancourt-sur-Essonne,35751,03-Grande couronne,1,340,39,120,5629,2774,102.9199712,De 5 à 10 000 entrées,,,NON,,ITINERANT,,C,65,29,0,54.68546638,22.0824295,20.17353579,3.05856833,32,46.70281996,48.515193,2.341767,"48.515193, 2.341767"
2,202551,LE LUXY,ILE-DE-FRANCE,77 AV GEORGES GOSNAT,94041,Ivry-sur-Seine,64248,94,851,Paris,10949158,02-Petite Couronne,2,507,52,2671,64768,37388,73.23205307,De 50 à 80 000 entrées,,,C,RDJPPR,FIXE,,B,346,183,82,63.65823645,12.92633203,10.12911639,13.28631513,309,88.53747681,48.81362,2.389338,"48.81362, 2.389338"
2,226883,THEATRE DU GARDE CHASSE,ILE-DE-FRANCE,2 AVENUE WALDECK ROUSSEAU,93045,Les Lilas,23396,93,851,Paris,10949158,02-Petite Couronne,1,308,24,345,7633,8200,-6.914634146,De 5 à 10 000 entrées,,,C,,FIXE,,B,128,83,2,68.78101737,17.81947891,9.212158809,4.187344913,110,87.77915633,48.881921,2.419546,"48.881921, 2.419546"
2,242422,MARCEL PAGNOL,ILE-DE-FRANCE,17 RUE BERANGER,92046,Malakoff,31412,92,851,Paris,10949158,02-Petite Couronne,1,198,43,649,26502,16303,62.55903821,De 20 à 30 000 entrées,,,C,,FIXE,,B,165,118,1,64.13864674,16.73723537,10.94229971,8.181818182,131,74.89414695,48.820911,2.302756,"48.820911, 2.302756"
2,246432,ATMOSPHERE,ILE-DE-FRANCE,PARC DES CELESTINS,91363,Marcoussis,8398,91,851,Paris,10949158,03-Grande couronne,1,231,52,775,17040,10114,68.47933557,De 10 à 20 000 entrées,,,C,,FIXE,,B,209,164,0,55.15313563,28.00194458,14.20150705,2.643412737,130,50.53475936,48.642026,2.222592,"48.642026, 2.222592"
2,258952,LA LUCIOLE,ILE-DE-FRANCE,1 ROUTE DE PONTOISE,95394,Méry-sur-Oise,10083,95,851,Paris,10949158,03-Grande couronne,1,228,41,310,4680,2846,64.44132115,De 2 à 5 000 entrées,,,NON,,FIXE,,B,146,118,0,51.6889238,26.47289866,11.62608013,10.21209741,44,26.10631055,49.060326,2.170288,"49.060326, 2.170288"
2,263912,CONCORDE,ILE-DE-FRANCE,4 AV DES BOSQUETS,77294,Mitry-Mory,20713,77,851,Paris,10949158,03-Grande couronne,1,210,51,1445,28101,13065,115.0861079,De 20 à 30 000 entrées,,,C,JPPR,FIXE,,B,351,239,4,58.95602137,25.96383066,9.44512947,5.635018496,226,48.2244143,48.956929,2.603083,"48.956929, 2.603083"
2,273071,JACQUES BREL,ILE-DE-FRANCE,RUE DE LA MARE AUX CARATS,78423,Montigny-le-Bretonneux,32335,78,851,Paris,10949158,03-Grande couronne,1,282,52,340,11435,5245,118.0171592,De 10 à 20 000 entrées,,,NON,,FIXE,,B,118,80,0,60.7819008,18.19386596,17.04846649,3.975766755,47,54.20295343,48.77004,2.03446,"48.77004, 2.03446"
2,276554,CINE MONTROUGE,ILE-DE-FRANCE,88 RUE RACINE,92049,Montrouge,48174,92,851,Paris,10949158,02-Petite Couronne,1,154,48,703,20612,9429,118.6021847,De 20 à 30 000 entrées,,,C,,FIXE,,B,163,129,1,71.05293309,15.20394134,7.475939505,6.267186068,79,50.0515582,48.813222,2.311441,"48.813222, 2.311441"
2,284490,LES LUMIERES,ILE-DE-FRANCE,49 RUE MAURICE THOREZ,92050,Nanterre,96402,92,851,Paris,10949158,02-Petite Couronne,4,660,53,6943,86859,52547,65.29773346,De 80 à 100 000 entrées,,,C,RDJPPR,FIXE,,B,320,205,140,49.05004786,31.32940853,12.47590701,7.144636606,220,49.96394247,48.892601,2.195729,"48.892601, 2.195729"
2,292341,LA FERME DU BUISSON,ILE-DE-FRANCE,ALLEE DE LA FERME,77337,Noisiel,15853,77,851,Paris,10949158,03-Grande couronne,2,386,50,2525,43407,25307,71.52171336,De 40 à 50 000 entrées,,,C,RDJPPR,FIXE,,B,247,171,24,67.96998006,13.56670515,10.03201428,8.431300514,199,78.71575522,48.84468,2.624254,"48.84468, 2.624254"
2,299122,CENTRE CULTUREL  ORMESSON,ILE-DE-FRANCE,22 AV WLADIMIR D ORMESSON,94055,Ormesson-sur-Marne,10611,94,851,Paris,10949158,02-Petite Couronne,1,358,17,39,2619,1299,101.6166282,De 2 à 5 000 entrées,,,NON,,FIXE,,B,14,1,0,0,42.04431017,50.70493454,7.250755287,10,93.80664653,48.786098,2.544935,"48.786098, 2.544935"
2,314413,CINEMA GERARD PHILIPE,ILE-DE-FRANCE,1 PLACE JANE RHODES,92060,Le Plessis-Robinson,29719,92,851,Paris,10949158,02-Petite Couronne,2,400,53,2081,43461,23166,87.60683761,De 40 à 50 000 entrées,,,C,,FIXE,,B,155,124,22,55.31344704,26.49585494,11.66879555,6.521902472,53,21.57938237,48.777607,2.254424,"48.777607, 2.254424"
2,320532,ROYAL UTOPIA,ILE-DE-FRANCE,14 RUE ALEXANDRE PRACHAY,95500,Pontoise,32453,95,851,Paris,10949158,03-Grande couronne,1,272,33,148,9188,6672,37.70983213,De 5 à 10 000 entrées,,,C,,FIXE,,B,77,50,33,56.58934819,27.64027472,3.369184916,12.40119217,63,65.21964494,49.049188,2.099047,"49.049188, 2.099047"
2,341652,LE TRIANON,ILE-DE-FRANCE,PL CARNOT ET 1 RUE ETIENNE DOLET,93063,Romainville,31554,93,851,Paris,10949158,02-Petite Couronne,1,436,47,1419,54192,35814,51.31512816,De 50 à 80 000 entrées,,,C,JPPR,FIXE,,B,297,184,13,67.32519811,15.05599336,8.020258028,9.598550503,209,59.84631841,48.883869,2.44086,"48.883869, 2.44086"
2,343750,UGC CINE CITE ROSNY,ILE-DE-FRANCE,16 RUE CONRAD ADENAUER,93064,Rosny-sous-Bois,45622,93,851,Paris,10949158,02-Petite Couronne,15,3344,53,27798,648027,400334,61.87158722,De 450 à 700 000 entrées,UGC,,NON,,FIXE,,B,297,185,185,24.58873897,59.29137274,11.60639985,4.513488435,99,3.915529185,48.880702,2.480345,"48.880702, 2.480345"
2,381912,ECRAN,ILE-DE-FRANCE,14 PASSAGE DE L ACQUEDUC,93066,Saint-Denis,114027,93,851,Paris,10949158,02-Petite Couronne,2,398,50,2838,67089,36247,85.08842111,De 50 à 80 000 entrées,,,C,RDJPPR,FIXE,,B,372,205,91,59.1153839,18.48415404,15.97264919,6.427812867,306,78.84783783,48.93659,2.358747,"48.93659, 2.358747"
2,384792,ESPACE CULTUREL LES 26 COULEURS,ILE-DE-FRANCE,IMPASSE PASTEUR,77407,Saint-Fargeau-Ponthierry,14429,77,851,Paris,10949158,03-Grande couronne,1,222,44,548,7820,4657,67.91926133,De 5 à 10 000 entrées,,,C,,FIXE,,B,170,115,0,64.12702934,20.23639989,11.17915124,4.457419539,98,56.36570778,48.535934,2.547053,"48.535934, 2.547053"
2,404612,LES 4 DELTA 4,ILE-DE-FRANCE,81 BIS AVENUE DU BAC,94068,Saint-Maur-des-Fossés,75449,94,851,Paris,10949158,02-Petite Couronne,4,886,52,5855,86591,54665,58.40300009,De 80 à 100 000 entrées,,,C,JP,FIXE,,B,209,153,93,54.79224641,31.56254106,9.835301986,3.809910545,103,20.28807223,48.793451,2.514771,"48.793451, 2.514771"
2,408323,UTOPIA,ILE-DE-FRANCE,1 PLACE MENDES-FRANCE,95572,Saint-Ouen-l'Aumône,24849,95,851,Paris,10949158,03-Grande couronne,5,513,50,7478,109254,66499,64.29419991,De 100 à 150 000 entrées,,,C,RDJPPR,FIXE,,B,387,243,165,69.11318576,11.5710567,11.56812088,7.747636663,303,77.35991232,49.044334,2.106823,"49.044334, 2.106823"
2,429132,MEGA CGR,ILE-DE-FRANCE,PROMENADE DU 7ÈME ART,77468,Torcy,22604,77,851,Paris,10949158,03-Grande couronne,16,2891,53,31382,618151,356362,73.4615363,De 450 à 700 000 entrées,CGR,,NON,,FIXE,,B,357,259,254,22.41486762,55.81295707,11.92859624,9.843579082,93,3.388092015,48.840592,2.654959,"48.840592, 2.654959"
2,442002,LE VANVES,ILE-DE-FRANCE,12 RUE SADI CARNOT,92075,Vanves,28157,92,851,Paris,10949158,02-Petite Couronne,1,192,42,523,16081,10015,60.56914628,De 10 à 20 000 entrées,,,C,,FIXE,,B,180,145,0,69.55869891,15.27931686,6.251222215,8.91076201,141,71.32520696,48.821779,2.287439,"48.821779, 2.287439"
2,720400,UGC CINE CITE SQY OUEST,ILE-DE-FRANCE,1 AV. DE LA SOURCE DE LA BIEVRE,78423,Montigny-le-Bretonneux,32335,78,851,Paris,10949158,03-Grande couronne,16,3612,53,25831,529755,335385,57.95429134,De 450 à 700 000 entrées,UGC,,NON,,FIXE,,B,383,241,236,33.94711957,48.58399213,12.60657412,4.862314181,168,12.58879601,48.784168,2.039775,"48.784168, 2.039775"
2,723600,MEGARAMA,ILE-DE-FRANCE,82 BOULEVARD VICTOR BORDIER,95424,Montigny-lès-Cormeilles,22305,95,851,Paris,10949158,03-Grande couronne,8,1861,53,13817,391476,239758,63.2796403,De 300 à 450 000 entrées,MEGARAMA,,NON,,FIXE,,B,178,141,139,22.02560915,61.23354666,12.37127642,4.369567775,17,1.608629148,48.994228,2.194982,"48.994228, 2.194982"
2,724120,UGC CINE CITE VELIZY,ILE-DE-FRANCE,2 AVENUE DE L'EUROPE,78640,Vélizy-Villacoublay,23020,78,851,Paris,10949158,03-Grande couronne,18,3801,53,30930,823930,499571,64.9275078,De 700 000 à 1 million d'entrées,UGC,,NON,,FIXE,,B,505,307,284,33.90928358,49.34910897,12.39281444,4.348793008,245,13.49529453,48.78103,2.189542,"48.78103, 2.189542"
2,725200,LA TOILE FILANTE CIRCUIT ITINERANT ROISSY PAYS DE FRANCE,ILE-DE-FRANCE,CENTRE CULTUREL DE L'ORANGERIE,95527,Roissy-en-France,2817,95,851,Paris,10949158,03-Grande couronne,1,400,17,77,4834,,,De 2 à 5 000 entrées,,,NON,,ITINERANT,,B,9,0,0,72.06349206,20.23809524,0,7.698412698,8,98.57142857,49.00436,2.515858,"49.00436, 2.515858"
